"id","statusCliente","ipConcentrador","nomeConcentrador","latitudeCliente","longitudeCliente","conexaoInicial","conexaoFinal","tempoConectado","consumoDownload","consumoUpload","motivoDesconexao","popCliente","nomeCliente","enderecoCliente","bairroCliente","cidadeCliente","planoContrato","statusInternet","valorPlano"
"81d2565e-ea56-4484-b5b9-c1643d1149c7",true,"10.10.0.3",Concentrador_Juerana_A,-1.909.733.391,-4.017.007.446,2024-05-06 09:47:55.000,,183600,18657139283,1022429177,"",SOORETAMA C,CLAY ORTIZ,,INTERIOR,SOORETAMA,"10 MB Internet",1,119.9
"90d5b268-d85e-4156-be8c-9dd393af55b5",true,"10.10.0.3",Concentrador_Juerana_A,-1.909.733.391,-4.017.007.446,2024-04-17 13:56:56.000,,1810801,52725994635,2167237565,"",SOORETAMA A,TONI HAGENES,,CORREGO CUPIDO,SOORETAMA,"10 MB Internet",1,119.9
"90974e77-99b3-45d5-8efd-f5814bd5c7b8",true,"10.10.0.11",Concentrador_Core,-184.335.167,-399.270.914,2024-05-08 09:59:31.000,,10588,0,0,Lost-Carrier,CONCEICAO DA BARRA A,GENEVIEVE KILBACK,,SANTA RITA,CONCEICAO DA BARRA,"60 MB Internet Banda Larga",1,89.9
"4646758f-a09e-4dd4-ab6a-d2e57b0c046c",true,"10.10.0.11",Concentrador_Core,-191.885.227,-40.098.066,2024-05-07 03:20:29.000,,120202,5777287980,214617639,"",SOORETAMA C,JODI HOMENICK,,CENTRO,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"3a1ec0d8-4b4a-41c6-bc67-17f02e909d66",true,"10.10.0.11",Concentrador_Core,-19.187.106,-401.086.577,2024-04-29 00:23:39.000,,822058,26877714176,4252134597,"",SOORETAMA A,ROGELIO MRAZ,,PARQUE SAO JORGE,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
c9291d10-5941-49ae-84a1-fa9b6c7ad17c,true,"10.10.0.11",Concentrador_Core,-191.899.689,-401.030.933,2024-05-08 11:58:46.000,,3543,289240672,10059568,User-Request,SOORETAMA C,DR. STEPHEN LAKIN DVM,,SALVADOR,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"04dcb502-5848-408d-b7f8-611e88232be1",true,"10.10.0.11",Concentrador_Core,-1.920.423.945,-400.970.671,2024-05-06 22:43:53.000,,137551,8887391991,369583526,"",SOORETAMA C,KATRINA BOTSFORD,,SAIONARA,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"00f0542f-f920-4c77-958c-b15606bbecf3",true,"10.100.150.6",Concentrador_Canivete,-193.164.809,-400.727.413,2024-05-07 08:53:32.000,,100800,8150482185,312936893,"",LINHARES A,TOBY WEHNER,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
dff4f575-07f4-4fe5-be93-96880d70eb96,true,"10.10.0.11",Concentrador_Core,-19.188.988,-401.002.301,2024-05-04 15:13:42.000,,336966,45988422032,6049632215,"",SOORETAMA B,NADINE PAUCEK,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"1ddfebd9-1190-4f17-844e-1626deca7209",true,"10.10.0.11",Concentrador_Core,-184.363.017,-399.276.526,2024-05-08 09:59:25.000,,10378,2774582,1224758,Lost-Carrier,CONCEICAO DA BARRA B,CLARA JOHNS,,CENTRO,CONCEICAO DA BARRA,"300 MB Internet Banda Larga + IPTV",1,109.9
"933876ee-6f15-47f4-8285-0f25ebc2d20d",true,"10.10.0.11",Concentrador_Core,-191.930.915,-400.986.494,2024-04-30 11:40:51.000,,694987,4554439668,858484763,"",SOORETAMA D,MS. AMBER MEDHURST,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"401a9932-7036-4a2e-8c8e-1d59c52c7551",true,"10.100.150.6",Concentrador_Canivete,-193.394.656,-4.005.878.935,2024-04-25 09:20:22.000,,1135209,226337938849,10103713390,"",LINHARES B,ANDRE LEFFLER,,SANTA CRUZ,LINHARES,"150 MB Internet Banda Larga",1,94.9
d6bfdd75-7fe0-43eb-bbd8-bf5b9595063a,true,"10.100.150.6",Concentrador_Canivete,-1.932.253.248,-4.007.329.235,2024-05-07 08:52:57.000,,100822,4051173740,478733937,"",LINHARES D,FRANKLIN ERDMAN,,CANIVETE,LINHARES,"150 MB Internet Banda Larga",1,94.9
a2f63729-a8f7-407c-adf4-0d64649674f8,true,"10.10.0.11",Concentrador_Core,-191.911.643,-401.030.211,2024-04-26 14:18:35.000,,1031857,60972397639,4507346268,"",SOORETAMA B,KELLEY RICE,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"1c27a26c-d084-4cb1-b9ea-98127374c392",true,"10.100.150.62",Concentrador_Giganet,-191.925.104,-400.789.994,2024-05-07 21:44:26.000,,54000,9806136723,427132446,"",SOORETAMA A,ISAAC MURRAY,,FAZENDA,SOORETAMA,"15 MB Internet",1,139.9
"4478e8ce-28f9-44fb-8711-3ab4ece0a151",true,"10.10.0.3",Concentrador_Juerana_A,-191.878.503,-401.036.147,2024-05-07 11:20:17.000,,91200,1738001313,108487457,"",SOORETAMA B,LUCY WOLFF,,JUEIRANA A,SOORETAMA,"10 MB Internet",1,119.9
cafc2369-b6b2-4d8a-8741-4788394d451d,true,"10.10.0.3",Concentrador_Juerana_A,-190.504.248,-400.175.202,2024-05-06 16:46:53.000,,158400,5739833129,216672235,"",SOORETAMA D,KIMBERLY CUMMERATA,,JUERANA A,SOORETAMA,"10 MB Internet",1,119.9
"7bd13250-444e-4db9-9976-f483a06db9f6",true,"10.100.150.6",Concentrador_Canivete,-193.169.718,-400.714.435,2024-05-07 08:52:55.000,,100825,11483323285,485712299,"",LINHARES C,MR. BENNIE CORWIN,,CANIVETE,LINHARES,"100 MB Internet Banda Larga",1,89.9
c110c493-e7dd-4bce-92d7-400d83a7bcf3,true,"10.100.150.6",Concentrador_Canivete,-193.225.975,-4.007.252.502,2024-05-07 08:53:31.000,,100800,14687648261,837929881,"",LINHARES A,MEREDITH SCHULTZ,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
"044bc83c-040a-4978-b0ea-f7f8980c5599",true,"10.10.0.11",Concentrador_Core,-184.305.259,-399.281.767,2024-05-08 10:01:27.000,,9785,919574122,71053040,Lost-Carrier,CONCEICAO DA BARRA D,LUZ HARVEY,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"12eacccf-48c0-403b-812c-d71c8c109e3b",true,"10.100.150.6",Concentrador_Canivete,-19.318.578,-4.006.808.565,2024-05-07 08:53:20.000,,100800,23567271201,611885610,"",LINHARES D,DORIS WALTER,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
"05db8e35-f6a2-4b3c-b4de-921b986db83f",true,"10.10.0.11",Concentrador_Core,-191.888.534,-400.997.457,2024-04-29 00:20:12.000,,822370,9101378095,520193140,"",SOORETAMA A,BERNARD DICKENS,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
ecabaca9-bba4-4eed-9e18-efdb775faf72,true,"10.10.0.11",Concentrador_Core,-191.888.873,-401.002.656,2024-04-29 00:19:56.000,,822730,44035439338,2992914070,"",SOORETAMA B,MRS. LELA HACKETT,,CENTRO,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"1eaea143-53e2-42dd-9925-f6dd949961fd",true,"10.10.0.11",Concentrador_Core,-191.964.527,-401.026.063,2024-04-21 19:02:44.000,,1446085,51007730473,3266674165,"",SOORETAMA A,RUBEN KUVALIS,,ALEGRE,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"390a04cf-a3fd-44ad-907d-39173074890d",true,"10.100.150.6",Concentrador_Canivete,-19.313.061,-400.710.729,2024-05-08 11:30:04.000,,4800,1467549236,37784523,User-Request,LINHARES D,TONI MCKENZIE,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
d8dd157d-f403-4c7e-8510-9d68f57dda90,true,"10.100.150.6",Concentrador_Canivete,-1.931.999.575,-4.006.971.085,2024-05-07 08:53:20.000,,100800,12561060017,270017880,"",LINHARES A,DR. SARA STOLTENBERG,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
"61d67925-10f5-4f0d-9eda-112196be50d6",true,"10.100.150.6",Concentrador_Canivete,-1.931.728.572,-4.007.060.515,2024-05-07 08:52:50.000,,100829,4523514666,271607784,"",LINHARES C,JESSIE WEIMANN III,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
f457df8a-8370-4427-8270-32dabddd097c,true,"10.10.0.11",Concentrador_Core,-191.929.544,-400.969.084,2024-04-29 00:25:00.000,,821722,37886439730,2987506108,"",SOORETAMA A,DR. KENNETH STARK,,VALE DO SOL,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"3cbbbd03-a959-4c38-a50a-129192ec7271",true,"10.10.0.11",Concentrador_Core,-19.189.184,-401.052.888,2024-04-29 00:19:25.000,,822189,11637109763,210618296,"",SOORETAMA C,DIANNA SCHMITT,,CENTRO,SOORETAMA,"100 MB Internet Banda Larga",5,89.9
f47c8e79-e9aa-4681-8662-8ffb5dd96980,true,"45.239.240.40",Concentrador_Santa_Luzia,-192.042.576,-400.973.793,2024-05-07 19:27:43.000,,62400,4041732966,148825147,"",SOORETAMA B,DONNA HICKLE,,JUNCADO,SOORETAMA,"10 MB Internet",1,119.9
"01d5c16d-e2e7-475a-be45-bb65bb68988a",true,"10.100.150.6",Concentrador_Canivete,-19.335.663,-400.636.241,2024-04-25 05:59:47.000,,1147202,24680536000,1434059749,"",LINHARES D,CHRISTINE GREENFELDER,,SANTA CRUZ,LINHARES,"100 MB Internet Banda Larga",5,89.9
d1da3009-55d3-4e69-97d9-9f7b48645ebc,true,"10.100.150.62",Concentrador_Giganet,-191.902.503,-400.997.723,2024-05-07 23:42:08.000,,46800,1092083924,58629620,"",SOORETAMA A,NEAL DICKENS,,CENTRO,SOORETAMA,"10 MB Internet",1,119.9
cc38fb18-4185-4fb5-befe-f04142330008,true,"10.10.0.11",Concentrador_Core,-191.859.281,-401.078.686,2024-05-01 19:12:03.000,,581271,11077833404,613269521,"",SOORETAMA D,KRISTIN FERRY,,BAIRRO PARQUE SAO JORGE,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"5099b314-f944-4095-8e80-ec14e3b950b3",true,"10.10.0.3",Concentrador_Juerana_A,-190.404.302,-400.218.054,2024-05-07 22:57:05.000,,50400,841947451,49606132,"",SOORETAMA A,EVELYN STOLTENBERG MD,,JUERANA A,SOORETAMA,"10 MB Internet",1,119.9
"8e3662c2-7575-412c-a930-ba67d8e954a1",true,"10.10.0.11",Concentrador_Core,-1.858.414.268,-3.973.718.262,2024-05-08 09:59:27.000,,10002,1407825612,31887914,Lost-Carrier,CONCEICAO DA BARRA D,TREVOR BRUEN,,SANTA RITA,CONCEICAO DA BARRA,"60 MB Internet Banda Larga",1,89.9
"7debcbf2-96c0-4df6-99f6-3e9f2d1d2cf7",true,"10.10.0.11",Concentrador_Core,-191.960.232,-400.963.297,2024-05-02 20:41:05.000,,490552,791476931,43501165,"",SOORETAMA C,ROBIN PARKER,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
d9e84e1a-9009-4dab-9da5-be9d97db859b,true,"10.10.0.11",Concentrador_Core,-184.385.972,-399.326.741,2024-05-08 09:59:29.000,,10742,940131468,23778801,Lost-Carrier,CONCEICAO DA BARRA B,CORA GUTMANN,,CENTRO,CONCEICAO DA BARRA,"60 MB Internet Banda Larga",1,89.9
"9f7710f0-f28e-465e-99b5-a598f05be04a",true,"10.10.0.11",Concentrador_Core,-19.192.937,-400.969.276,2024-05-04 16:00:59.000,,334429,5752662090,370636159,"",SOORETAMA B,LORENA RUECKER,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"7e6d5c6c-1bbb-46b8-813e-adeb6e4797bb",true,"10.10.0.11",Concentrador_Core,-191.847.501,-401.115.955,2024-05-04 16:02:29.000,,333957,21829097565,989217447,"",SOORETAMA C,CHERYL WUNSCH,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
f47826e0-d7d6-4891-bd2e-f56cf85d45b2,true,"10.10.0.11",Concentrador_Core,-1.909.733.391,-4.017.007.446,2024-04-29 00:24:31.000,,821736,57116757834,4526520228,"",SOORETAMA A,KRISTI HEANEY,,SAIONARA,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
e4623dd8-af73-404b-8ab4-1c23f9fc27c4,true,"10.10.0.11",Concentrador_Core,-193.977.537,-400.653.774,2024-05-04 16:02:39.000,,334472,16368277647,825196068,"",SOORETAMA A,JENNIFER WATSICA,,BIONATIVA,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"10794413-52c7-43ad-91bc-22e0394964a0",true,"10.10.0.11",Concentrador_Core,-2.004.413.944,-4.018.941.693,2024-05-08 05:30:14.000,,26266,1884,259351,Admin-Reset,SOORETAMA C,KELVIN CONN,,PARQUE DAS PALMEIRAS,SOORETAMA,"100 MB Internet Banda Larga",3,89.9
a011044a-6466-4bd6-a8a5-e2ad30ed540c,true,"10.10.0.11",Concentrador_Core,-191.909.337,-400.984.217,2024-05-04 16:01:33.000,,333612,21883435528,1969571543,"",SOORETAMA B,KATRINA MORAR,,BIONATIVA,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"3deb2676-262c-41b2-ab36-85363fe7390a",true,"10.100.150.6",Concentrador_Canivete,-1.931.944.051,-4.007.268.404,2024-05-07 11:26:57.000,,91200,19678721772,1008954152,"",LINHARES D,DR. CRISTINA LITTLE,,CANIVETE,LINHARES,"100 MB Internet Banda Larga",1,89.9
e7ea7a5a-430f-4df5-ba58-36a5660be69b,true,"10.100.150.62",Concentrador_Giganet,-1.909.733.391,-4.017.007.446,2024-05-08 11:49:15.000,,3600,845648,220859,Lost-Carrier,SOORETAMA D,RUFUS STOKES,,DANUBIO,SOORETAMA,"15 MB Internet",1,139.9
"949205fb-2bfd-4db6-8f68-8822d7cc2aa4",true,"10.100.150.6",Concentrador_Canivete,-193.360.653,-400.597.295,2024-05-01 19:00:36.000,,582001,135313108312,3586536467,"",LINHARES A,BRYANT HAAG,,SANTA CRUZ,LINHARES,"300 MB Internet Banda Larga",1,109.9
e006a630-d1cc-4248-9bc0-65dec55020f2,true,"10.10.0.11",Concentrador_Core,-191.914.325,-401.094.441,2024-05-04 16:02:06.000,,334320,25789548053,1782765657,"",SOORETAMA C,VICKI BAYER,,SALVADOR,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
cfea16f5-04b4-4e04-a043-d77def9b4a72,true,"10.10.0.11",Concentrador_Core,-191.909.774,-401.135.248,2024-04-29 00:18:45.000,,822435,27843087731,2344503308,"",SOORETAMA C,ELSIE KUHN,,CENTRO,SOORETAMA,"150 MB Internet Banda Larga",1,94.9
"323ac1d8-5266-4f8b-9a57-8ef9bbf51b00",true,"10.10.0.11",Concentrador_Core,-191.911.296,-400.982.356,2024-04-21 19:02:10.000,,1446041,66421380496,2920751244,"",SOORETAMA C,COREY SPORER,,SAYONARA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
fa03dfcd-6755-47ec-bfec-384ac986ab37,true,"10.100.150.6",Concentrador_Canivete,-1.932.509.103,-400.715.789,2024-05-07 08:52:52.000,,100827,37742966323,3418645777,"",LINHARES C,VERONICA KERLUKE,,CANIVETE,LINHARES,"500 MB Internet Banda Larga",1,164.9
d5522908-a704-4583-98b4-a53efc1660b4,true,"10.100.150.6",Concentrador_Canivete,-1.933.670.798,-4.006.349.233,2024-05-07 08:51:57.000,,100800,9609466492,495834731,"",LINHARES A,WILFRED SAUER,,SANTA CRUZ,LINHARES,"150 MB Internet Banda Larga",1,94.9
"1a384a25-7faf-4cea-bb3e-72b240b760d7",true,"10.10.0.11",Concentrador_Core,-1.909.733.391,-4.017.007.446,2024-04-29 00:18:04.000,,822144,5600808221,767568269,"",SOORETAMA B,BENNY CRONIN,,BAIRRO SAYONARA,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
e899dbbf-1136-470a-82b1-10cae4f69b5a,true,"10.100.150.62",Concentrador_Giganet,-1.911.758.485,-4.019.074.425,2024-05-07 22:28:34.000,,51600,1505140387,80283504,"",SOORETAMA B,DANIEL ARMSTRONG,,SANTA LUZIA,SOORETAMA,"3 MB Internet",1,44.9
"9d691db7-38ef-4a2c-91ed-91b8840db878",true,"10.10.0.11",Concentrador_Core,-19.189.678.000.000,-40.101.086.000.000,2024-05-07 20:21:50.000,,59792,1191279023,28261174,"",SOORETAMA C,VIOLET RICE,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
d97d9024-c89f-455a-ab90-a59396d6fc86,true,"10.10.0.11",Concentrador_Core,-191.929.114,-400.970.088,2024-05-04 16:01:16.000,,334335,21048847375,893853881,"",SOORETAMA A,ARTURO SMITH,,BAIRRO SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
b72d8866-a08c-4387-b9b4-7292d5dbbe69,true,"10.100.150.62",Concentrador_Giganet,-19.096.166.610.000,-40.216.472.630.000,2024-05-02 20:42:09.000,,489601,48376439869,2573712083,"",SOORETAMA A,DR. BETSY KOSS V,,BARRO ROXO,SOORETAMA,"10 MB Internet",1,119.9
acaf9277-2033-4d74-9d13-a335c93b1ce4,true,"10.100.150.6",Concentrador_Canivete,-1.786.348.813,-4.147.757.332,2024-04-26 06:30:36.000,,1059605,157527711897,29006319225,"",TEOFILO OTONI C,KATHRYN LITTLE,,JARDIM SERRA VERDE,TEOFILO OTONI,"600 MB Internet Comercial",1,300.0
e30777d1-7124-406d-b25b-c7c4290538c6,true,"10.100.150.6",Concentrador_Canivete,-1.786.348.813,-4.147.757.332,2024-04-26 06:03:21.000,,1060802,33373963318,11185582876,"",TEOFILO OTONI C,PHYLLIS TROMP,,JARDIM SERRA VERDE,TEOFILO OTONI,"600 MB Internet Comercial",1,300.0
"02f7de14-e013-4838-bdd7-4adb9672f5aa",true,"10.100.150.6",Concentrador_Canivete,-1.786.348.813,-4.147.757.332,2024-05-07 08:51:23.000,,100827,859272,236986,"",TEOFILO OTONI B,CLAY LUBOWITZ,,JARDIM SERRA VERDE,TEOFILO OTONI,"600 MB Internet Comercial",1,300.0
d7f301f8-8c84-4587-a9d8-cacd7a8317b3,true,"10.10.0.11",Concentrador_Core,-191.858.581,-40.112.876,2024-04-21 19:02:09.000,,1446530,74051758656,3728707296,"",SOORETAMA D,KATIE BEDNAR,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"7325a631-33c5-449b-bc11-4f58249bb6e2",true,"10.10.0.11",Concentrador_Core,-191.921.605,-400.980.256,2024-05-08 11:10:09.000,,6109,11262551,1818052,User-Request,SOORETAMA A,CHARLENE BROWN,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"998b4020-5810-43c6-a14c-c7da83a18121",true,"10.10.0.11",Concentrador_Core,-1.843.898.678,-3.992.864.884,2024-05-08 09:59:29.000,,10672,490642133,23012380,Lost-Carrier,CONCEICAO DA BARRA D,OLIVIA BREITENBERG-KUNDE,,SAO JORGE,CONCEICAO DA BARRA,"60 MB Internet Banda Larga",1,89.9
"1cd75e55-4e3d-4d2f-a520-a9bbe0612fdf",true,"10.10.0.11",Concentrador_Core,-1.918.599,-401.128.618,2024-05-05 14:25:26.000,,253601,10857228356,907469127,"",SOORETAMA B,VERONICA HETTINGER,,BAIRRO SAYONARA,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"647f87d0-a9ef-4999-ad5f-e3f88a2666f4",true,"10.10.0.11",Concentrador_Core,-191.878.985,-401.118.614,2024-05-08 08:12:52.000,,17154,172344463,29844255,Lost-Carrier,SOORETAMA C,HILDA TORPHY DDS,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"5064cfcd-387c-4a65-848c-c24c307f86bf",true,"10.100.150.6",Concentrador_Canivete,-1.933.682.806,-4.006.394.639,2024-05-07 08:51:57.000,,100801,8458091495,1170416888,"",LINHARES C,RANDALL ERDMAN PHD,,SANTA CRUZ,LINHARES,"300 MB Internet Banda Larga",1,109.9
"69971222-e826-4c99-ae0a-e3fd8c66d2fb",true,"10.10.0.11",Concentrador_Core,-191.909.684,-400.983.368,2024-05-04 19:11:38.000,,323144,41864367319,15840079077,"",VARGINHA D,BECKY HOWELL,,CENTRO,VARGINHA,"150 MB Internet Banda Larga",1,94.9
"156309ed-cdf9-4d8b-beda-b573d2de2c57",true,"10.10.0.11",Concentrador_Core,-191.903.289,-401.086.477,2024-05-04 16:02:27.000,,333627,16589722727,949938983,"",SOORETAMA D,MS. JANA BREKKE,,BAIRRO SAYONARA,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
f3fe59bd-3aed-4a97-b6ac-d46cffb14440,true,"10.10.0.11",Concentrador_Core,-191.929.591,-400.970.247,2024-04-25 14:44:40.000,,1115863,156222584756,3681218108,"",SOORETAMA C,LOUIS SHANAHAN-MAYERT,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
f16a58d6-6727-4054-82f2-ca2ae95fb11d,true,"10.10.0.11",Concentrador_Core,-191.876.839,-400.960.141,2024-04-29 00:19:37.000,,822930,68778499756,3021432423,"",SOORETAMA B,IGNACIO EBERT,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
dc21ce55-8de9-4bcd-a6fd-22bb1e161a3e,true,"10.10.0.11",Concentrador_Core,-1.920.316.221,-4.010.352.937,2024-05-01 19:43:11.000,,579932,21120686256,2177382007,"",SOORETAMA D,JILL REICHERT,,CORREGO ALEGRE,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"4dca87ab-6e74-405d-b0b8-34a15fd35537",true,"10.10.0.11",Concentrador_Core,-1.843.737.065,-3.992.997.165,2024-05-08 10:00:21.000,,10261,392956277,21761125,Lost-Carrier,CONCEICAO DA BARRA C,IRA BRADTKE,,SAO JORGE,CONCEICAO DA BARRA,"100 MB Internet Banda Larga",1,84.9
fa3b430e-9213-49e5-a94c-e9139efc7d41,true,"10.100.150.6",Concentrador_Canivete,-1.933.732.125,-400.584.982,2024-05-08 00:00:57.000,,45600,4333583677,145176776,"",LINHARES D,RANDY RUSSEL,,SANTA CRUZ,LINHARES,"150 MB Internet Banda Larga",1,94.9
"8b67284b-ff00-408a-bffe-ab1283763c51",true,"10.10.0.11",Concentrador_Core,-191.877.022,-400.960.059,2024-04-21 18:59:58.000,,1446147,2481068405,668708212,"",SOORETAMA B,MISS KATHLEEN BOYLE,,DALVO LOUREIRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"4a60513c-403d-4778-ae5e-b0503749c9bc",true,"10.100.150.6",Concentrador_Canivete,-1.939.468.002,-4.006.795.502,2024-04-25 05:59:45.000,,1147204,195299759733,23065942523,"",LINHARES C,ALLAN GUTMANN,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
"840fc333-7773-421e-9205-1c2d958137b4",true,"10.100.150.6",Concentrador_Canivete,-193.225.975,-4.007.252.502,2024-05-08 00:30:34.000,,44400,11833638705,819174066,"",LINHARES B,ARLENE KOVACEK,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
"5d66fd1a-2661-4deb-91f6-4798bebec7b8",true,"10.10.0.11",Concentrador_Core,-192.013.434,-4.009.478.265,2024-03-23 20:54:29.000,,3945224,51006056987,22319435604,"",SOORETAMA B,BILL HICKLE,,CORREGO ALEGRE,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"0199345d-a7eb-490c-b8ef-74959432d112",true,"10.100.150.62",Concentrador_Giganet,-19.119.359,-401.936.361,2024-05-08 11:39:44.000,,3600,789072236,22790497,User-Request,SOORETAMA B,LAUREN CONNELLY,,CHUMBADO,SOORETAMA,"10 MB Internet",1,119.9
ba9c7da3-0670-45af-a85b-a473941cdee8,true,"10.10.0.11",Concentrador_Core,-191.921.379,-400.982.031,2024-04-29 00:24:54.000,,822471,17800126085,858085939,"",SOORETAMA B,MELANIE MULLER,,SAIONARA 2,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"6fc495ae-5f1d-4d3b-ab87-7c47fa113f7b",true,"10.100.150.6",Concentrador_Canivete,-193.352.879,-400.616.034,2024-04-25 05:57:02.000,,1148403,543515921541,21400175259,"",LINHARES B,MARGARITA LITTEL-KAUTZER,,SANTA CRUZ,LINHARES,"300 MB Internet Banda Larga",1,109.9
"8c933d30-636c-4e8e-8649-077b1162d4c5",true,"10.10.0.11",Concentrador_Core,-184.312.987,-399.299.341,2024-05-08 09:59:33.000,,9815,359338853,59122624,Lost-Carrier,CONCEICAO DA BARRA D,MISTY HANSEN,,COBRAICE,CONCEICAO DA BARRA,"60 MB Internet Banda Larga",1,89.9
"87fa66f5-8772-4279-a9f7-fcfee0db1dec",true,"10.100.150.62",Concentrador_Giganet,-191.201.565,-40.190.872,2024-05-07 23:41:13.000,,46800,4484004683,6125990581,"",SOORETAMA C,MARYANN SCHADEN,,CORREGO RODRIGUES,SOORETAMA,"20 MB Internet",1,169.9
bfc6c7f3-0bc8-488e-a3fa-78f16231c446,true,"10.100.150.6",Concentrador_Canivete,-193.193.501,-400.709.142,2024-05-07 08:53:23.000,,100800,4624565401,130624185,"",LINHARES A,MISS MILDRED VON,,CANIVETE,LINHARES,"300 MB Internet Banda Larga",1,109.9
c4c31bd8-d6a1-4614-9421-ad7354d41256,true,"10.10.0.11",Concentrador_Core,-1.909.733.391,-4.017.007.446,2024-04-29 00:21:35.000,,822723,11700816727,587117286,"",SOORETAMA C,JEREMY BOYLE,,BAIRRO SAYONARA,SOORETAMA,"150 MB Internet Banda Larga",1,94.9
"2bf8bc29-1915-4032-9ba9-ab211c355b22",true,"10.10.0.11",Concentrador_Core,-191.908.752,-400.984.469,2024-05-06 12:23:40.000,,174735,19146312750,483505380,"",SOORETAMA B,MR. BYRON MARKS,,SALVADOR,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
d3922e7b-a7cb-4c5a-9b44-f855caba0da0,true,"10.10.0.11",Concentrador_Core,-191.878.727,-40.097.943,2024-04-29 00:24:27.000,,822054,24289577012,1415864725,"",SOORETAMA D,THOMAS HUEL,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",5,109.9
"64814144-6495-43ad-aefa-69c6b5930266",true,"10.10.0.11",Concentrador_Core,-191.938.319,-401.016.211,2024-04-21 19:01:13.000,,1446135,33515775087,2498162627,"",SOORETAMA B,ANDREW MOEN,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"876b6553-c807-446a-9bb4-546238078246",true,"10.10.0.11",Concentrador_Core,-1.909.733.391,-4.017.007.446,2024-05-06 20:11:24.000,,145946,517558855,103195229,"",SOORETAMA C,PHILLIP SCHMITT,,BAIRRO SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
bcceedbb-2eaf-455e-ab5b-208f8969520d,true,"10.10.0.4",Concentrador_Juerana_B,-1.909.733.391,-4.017.007.446,2024-04-29 16:28:11.000,,764400,18504709859,1914669650,"",SOORETAMA A,ELENA WISOZK,,JUERANA,SOORETAMA,"10 MB Internet",1,119.9
fa969842-e45e-45b2-aa0e-bb66734dc35a,true,"10.10.0.11",Concentrador_Core,-191.898.898,-401.004.571,2024-04-21 19:01:24.000,,1446027,16674134462,1606653541,"",SOORETAMA B,MR. DENNIS MAYERT,,CENTRO,SOORETAMA,"150 MB Internet Banda Larga",1,94.9
"9b771ee7-5627-43c1-baa7-727c63661534",true,"10.10.0.11",Concentrador_Core,-1.909.733.391,-4.017.007.446,2024-04-29 00:24:40.000,,822026,19081346793,1380743822,"",SOORETAMA B,RANDOLPH DICKENS,,BAIRRO SAYONARA,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
